title,top_1_name,top_2_name,top_3_name,top_4_name,top_5_name,top_1_score,top_2_score,top_3_score,top_4_score,top_5_score
Dolphins and Whales: Tribes of the Ocean,Sea Rex 3D: Journey to a Prehistoric World,The Horse Boy,Scott Walker: 30 Century Man,Farce of the Penguins,51 Birch Street,0.04915376927282634,0.044203037443443935,0.041872042552624,0.039008427289553546,0.03876225233770391
Pollock,Gods and Generals,Silver Medalist,Lilya 4-ever,House of D,Rudderless,0.10936012355237337,0.09962310042953319,0.09686245175278618,0.08537601089878806,0.07965188774007091
200 Cigarettes,Four Single Fathers,Redemption Road,Interview with the Vampire,Igby Goes Down,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,0.16034385662866854,0.14272954298266227,0.13419719169195543,0.10465736154094686,0.10217857761857956
The Words,Femme Fatale,The Iron Lady,Fatal Attraction,A Thousand Words,The Notebook,0.1326513189570919,0.10245620760583979,0.10233060495380716,0.08699794768611174,0.08496473556758703
Casa De Mi Padre,The Timber,Lone Wolf McQuade,Little Boy,The Man from Snowy River,The Deported,0.15275105969429728,0.12310959375695335,0.11486080473483604,0.10734500394286106,0.10693828132009695
City Island,Eulogy,The Opposite Sex,White Noise 2: The Light,Amnesiac,Death at a Funeral,0.12926142275457386,0.1181005057886425,0.11401688473180063,0.11182929631702807,0.10205034828303841
The Guard,Maximum Risk,Hansel and Gretel Get Baked,Big Momma's House,The X Files: I Want to Believe,Mercury Rising,0.11971921862292,0.10985609938024664,0.10807589148698209,0.10498149160394227,0.10123315465952268
College,There Goes My Baby,Steppin: The Movie,22 Jump Street,Project X,Grown Ups,0.22132588501129352,0.21110285783744015,0.20942596665572283,0.16664155895790092,0.14565257137787443
The Virgin Suicides,Melancholia,Carrie,Chocolat,The Book Thief,Yentl,0.17296746126506687,0.1699634766262537,0.15348656298637448,0.15063560839529366,0.13532957904792017
Little Voice,Weekend,Trapeze,High School Musical 2,Somewhere in Time,In Dreams,0.12085792882515947,0.11805817959939814,0.11168153592066689,0.0983334146364116,0.09669598769912494
Miss March,Seeking a Friend for the End of the World,Sex Drive,Y Tu Mamá También,Ghost World,Road Trip,0.16214247071945093,0.1570866400516352,0.12437446267346418,0.11678012817955787,0.1150190243164243
Wish I Was Here,Election,Love and Other Catastrophes,Jane Got a Gun,Little Boy,Big Daddy,0.11179401256992189,0.10967866522562507,0.10298531872540931,0.09740145744783554,0.08834978453952905
Simply Irresistible,Anything Else,Head Over Heels,The Pallbearer,Tom Jones,Ratatouille,0.17542613618325958,0.16399367451863722,0.08569214153003951,0.07736938494281806,0.07593827025448922
Hedwig and the Angry Inch,Almost Famous,Down & Out With The Dolls,Rock Star,The Doors,Jersey Boys,0.20425239246193333,0.19043633307249974,0.17908772537973525,0.17883177364422814,0.1365458076687051
Only the Strong,Shade,21 Jump Street,Ride Along 2,Keanu,Scarface,0.19003633553776836,0.1584030094937911,0.13062303125369146,0.12488667037178264,0.10853941597149988
Goddess of Love,Elza,Femme Fatale,"Sex, Lies, and Videotape",Two Lovers,Rampage,0.1294177341483485,0.1286729231301686,0.12375634614173753,0.11969372737207,0.11165446629757943
Shattered Glass,Hachi: A Dog's Tale,8 Mile,Cry Freedom,The Devil Wears Prada,Wonder Boys,0.11127978762871601,0.10654179612857871,0.10328436759219813,0.10166725789095551,0.1003374944960201
Novocaine,The Face of an Angel,Snow Dogs,Frenzy,Amnesiac,The Maid's Room,0.19108184992716754,0.11654984139052779,0.10291611679808636,0.0999211312435756,0.09891132952240245
The Business of Strangers,Very Bad Things,8 Women,Truth or Dare,#Horror,The Jimmy Show,0.11101969216379906,0.10138315851344751,0.08928005880036947,0.08856539843319484,0.08296998531764677
The Wild Bunch,The Assassination of Jesse James by the Coward Robert Ford,Unforgiven,The Ridiculous 6,Delgo,The Lone Ranger,0.0976791295051914,0.07248456795992059,0.07134916309334907,0.07048382032482489,0.06448559491840312
The Wackness,Get Rich or Die Tryin',An Education,The Prince of Tides,On the Outs,The Last House on the Left,0.1831410671308166,0.16954229946688967,0.16862361860584332,0.1476444378788551,0.14465947638157794
The First Great Train Robbery,The Train,Gangster's Paradise: Jerusalema,We're the Millers,The League of Extraordinary Gentlemen,Train,0.15260290417975608,0.1447476532076839,0.13632090556542706,0.12596269221910472,0.12495775246265511
Morvern Callar,Sideways,Inside Llewyn Davis,Imaginary Heroes,All or Nothing,Two Lovers,0.11557779836648858,0.10839796795531276,0.10455675320949144,0.09994342064631967,0.0872911092507674
Beastmaster 2: Through the Portal of Time,The Beastmaster,The Devil's Tomb,Resident Evil: Extinction,Gerry,Flight of the Phoenix,0.1467491372528004,0.12187503155385752,0.1190980527030574,0.1079573893546241,0.10521630274971228
The 5th Quarter,We Are Marshall,Elmer Gantry,Bambi,The Slaughter Rule,Joy,0.23196765946131365,0.18661775752307289,0.17028001568313042,0.1548676517790712,0.15434449516219328
The Flower of Evil,Amour,5 Days of War,My Fellow Americans,Eulogy,Anne of Green Gables,0.13378378420653753,0.12268990209369371,0.11554422382551885,0.11241938999578832,0.11170983871569172
The Greatest,The Gambler,Niagara,The Rose,The Net,The Ballad of Jack and Rose,0.20291622095121226,0.18203420378549928,0.16165530759591124,0.1376699329229506,0.1285040266499495
Snow Flower and the Secret Fan,Cheri,Dolphin Tale,Higher Ground,The Age of Innocence,The Imitation Game,0.1616101875630217,0.15880973613112792,0.12310941294865836,0.11996994733006647,0.11624222517910168
Come Early Morning,Choke,Amnesiac,The Amazing Catfish,It's Kind of a Funny Story,Two Weeks Notice,0.1619109515101027,0.11798070927684677,0.11124652563003706,0.11120545912971902,0.10074281104395752
Lucky Break,Run All Night,Kiss of Death,Let's Go to Prison,Escape Plan,The Tuxedo,0.235003531793682,0.14792045487231315,0.14445530906457366,0.1428209635658051,0.1345403862339956
Julia,The Business of Fancydancing,Fury,Valkyrie,"Guten Tag, Ramón",Amen.,0.10776365690370916,0.08906053638507355,0.08495756330835633,0.07988374268863793,0.07662332366266938
"Surfer, Dude",Chairman of the Board,I Heart Huckabees,Supporting Characters,Happy Feet,Our Brand Is Crisis,0.20058923483703994,0.1314059315562561,0.088029876180285,0.07769768993012512,0.07416790179662529
Lake of Fire,Taxi to the Dark Side,Fahrenheit 9/11,Trekkies,Slacker Uprising,Sicko,0.13922661425467012,0.09465644287369654,0.090929951497868,0.08167329284412068,0.07576039661779138
11:14,Shortbus,Sliding Doors,The Incredibly True Adventure of Two Girls In Love,The Village,Next Stop Wonderland,0.17275789571623937,0.1315329052082807,0.12831837475265934,0.12675367474820465,0.11622076597031278
Men of War,The Corruptor,Brokedown Palace,Headhunters,Nothing to Lose,Escobar: Paradise Lost,0.2134294293457775,0.15272990961280086,0.1220792406081601,0.11921179735321784,0.10747123153858576
Don McKay,Walking Tall,My Soul to Take,Fatal Attraction,Adulterers,Training Day,0.1831310079646824,0.1589228137767805,0.14198560579440753,0.12084620598302863,0.11359680304500705
Deadfall,Reindeer Games,Swelter,The Good Thief,Born Of War,Madea's Family Reunion,0.1635237059401059,0.15898121504321044,0.1433135332877623,0.11693692358707274,0.11636504888127693
A Shine of Rainbows,Bogus,Duma,Middle of Nowhere,The Polar Express,The Wind That Shakes the Barley,0.12062900765796251,0.10115486897353235,0.09882997393919957,0.08541650364904775,0.08341823097026775
The Hit List,Very Bad Things,Compadres,New Nightmare,In Dreams,Poseidon,0.1616695421142409,0.10795579705736988,0.0994330838267998,0.09838157154735148,0.07681474544861996
Emma,Edge of Darkness,No Strings Attached,The Saint,The Broadway Melody,Alex & Emma,0.2392219726566811,0.1909876234306517,0.18941789886573193,0.18002390921979222,0.16096857762998928
Videodrome,The I Inside,The Game,The Lake House,Twilight Zone: The Movie,Decoys,0.14953573894691052,0.08698032829909885,0.08204850097275444,0.08125700330778163,0.08071411843719536
The Spanish Apartment,"Guten Tag, Ramón",Admission,Mean Streets,Like Crazy,The Hundred-Foot Journey,0.15748727826535258,0.1101622607707147,0.10505735058706148,0.10306527477961534,0.09704680120001684
Song One,The Savages,The Assassination of Jesse James by the Coward Robert Ford,Brooklyn Rules,Amour,Crooklyn,0.1440501000705021,0.12160236969412591,0.12126137382282098,0.11714617174921044,0.11671573079623543
Winter in Wartime,Black Book,Little Boy,Fort McCoy,Restless,Seven Samurai,0.2902446177745963,0.1306697246723148,0.10283601068564549,0.08288405606436991,0.08053026709507971
Freaky Deaky,Blast from the Past,30 Minutes or Less,Renaissance Man,Austin Powers: The Spy Who Shagged Me,Beverly Hills Chihuahua,0.12912769679469283,0.07721985246118557,0.07356467855540341,0.07163986325231286,0.06946279825585985
The Train,The First Great Train Robbery,Train,Hugo,Valkyrie,The Peacemaker,0.15260290417975608,0.14400130070233347,0.1391886870779492,0.12716249517591482,0.12281233125054097
Trade Of Innocents,Skin Trade,The Quiet American,Double Impact,Along Came a Spider,Knowing,0.14929887509657352,0.13331148913172602,0.12266435808333458,0.10168917106174413,0.09153301960821833
The Protector,Skin Trade,Only God Forgives,The Greatest,Tsotsi,The Client,0.10644657812463516,0.09793347567620059,0.08506629027867071,0.08286851316636692,0.08025864990970101
Stiff Upper Lips,The Kentucky Fried Movie,A Haunted House,Cheri,Stung,American Desi,0.19092850713190507,0.0899083290375524,0.08897192688178701,0.08798255974851432,0.07832568093343181
Bend It Like Beckham,Focus,Butterfly,Gracie,Crossover,Wild Card,0.3169877985637077,0.1478867904251601,0.12466574540951178,0.10057697667487805,0.08903069926159352
Sunshine State,The Loss of Sexual Innocence,Young Adult,Glengarry Glen Ross,The Cookout,Darling Companion,0.1717638525864903,0.1603970284451824,0.14923054322655752,0.1468719690912468,0.14143877091336593
Crossover,Groove,We Are Marshall,Richard III,Ishtar,Shortbus,0.1207531939176519,0.11777928001132562,0.10705780674356986,0.10696697943391326,0.10351248281670489
Khiladi 786,From Russia with Love,Die Hard: With a Vengeance,Scary Movie 3,The Transporter Refueled,Mission: Impossible - Ghost Protocol,0.1292810581717895,0.10877542298903231,0.10433626351010471,0.09532648837943418,0.09255587901664633
[REC]²,Containment,Sunshine,Alone With Her,The Kingdom,Contagion,0.119384426315454,0.10436780295035,0.10037206363373027,0.09644575259492225,0.08694176484765026
Standing Ovation,Sunday School Musical,Pixels,Sex Tape,New York Minute,Hits,0.22315249257476683,0.16330332799582314,0.1596183244572508,0.15731674115357444,0.15165922343965876
The Sting,Porky's,Dead Man Down,Stranded,Pulp Fiction,Tower Heist,0.15009957568266602,0.14820781144919887,0.13735760271524217,0.1320110032131369,0.12065661448818406
Chariots of Fire,"McFarland, USA",Eddie the Eagle,Just Looking,Four Lions,Hachi: A Dog's Tale,0.15293637149844255,0.11926604724213512,0.10502920255796186,0.09676950979249545,0.09636551059322636
Diary of a Mad Black Woman,H.,Death Becomes Her,Hell's Angels,Raising Helen,The Eye,0.23765758580040394,0.18220129875727745,0.1573854612177622,0.14279344328957314,0.13838330884765856
Shine,The Pianist,The Libertine,A.I. Artificial Intelligence,Once Upon a Time in America,The Piano,0.1526742713123335,0.1522126646065312,0.10432084790322022,0.10098110811345501,0.09983594496723205
Don Jon,Mr. Church,Life During Wartime,The Jimmy Show,All or Nothing,Emma,0.1222763344890302,0.11643597829778558,0.11427823926526566,0.10806648179351985,0.10796941964449853
High Plains Drifter,Young Guns,"The Good, The Bad, The Weird",A Fistful of Dollars,The Lone Ranger,The Legend of Hell's Gate: An American Conspiracy,0.0819868443906099,0.05792049196172255,0.055707515546591216,0.04629986408470495,0.04517416443840661
Ghost World,Win a Date with Tad Hamilton!,Notes on a Scandal,The Lizzie McGuire Movie,Tales from the Crypt: Demon Knight,The Switch,0.18776324419624704,0.16847432519786307,0.16652165623702714,0.14978423504895405,0.1484757311557538
Iris,Your Sister's Sister,A Separation,The Horseman on the Roof,Higher Ground,Darling Companion,0.2035348139883912,0.15984221468048643,0.157239898725829,0.13726707776037902,0.13289733005620946
Galaxina,Good Boy!,Meet Dave,Aloha,Inside Out,My Last Day Without You,0.08680581816075239,0.07484627574070978,0.07093336533262908,0.06925398707193302,0.06129164317984699
The Chorus,Notes on a Scandal,The Statement,The History Boys,The Return,Nothing But a Man,0.17322083511904085,0.17318255353521794,0.1346100278446065,0.1242091262000661,0.11950289551453196
Mambo Italiano,My Big Fat Greek Wedding 2,Captain Corelli's Mandolin,My Big Fat Greek Wedding,My Big Fat Independent Movie,The Broken Hearts Club: A Romantic Comedy,0.2764101751556873,0.22321171847750368,0.19607268287146576,0.19235931211894214,0.14912043895374819
Wonderland,Kiss Kiss Bang Bang,Water & Power,Insomnia,Frequency,Dark Blue,0.11862771592445787,0.10874726345186136,0.10597805336748783,0.10459515291909932,0.10429705981616759
Do the Right Thing,Blood Ties,Straight Out of Brooklyn,My Last Day Without You,Step Up 2: The Streets,Edmond,0.09878388678703803,0.0981285775456038,0.09089493216517068,0.09082456881574652,0.0873924770111129
Harvard Man,My Big Fat Greek Wedding,The Spectacular Now,He Got Game,Eyes Wide Shut,The Great Debaters,0.13782625688427258,0.11733170581412605,0.1153278606761062,0.11298836749042643,0.09899904811025861
Le Havre,Out of Africa,Albino Alligator,Joy,Cry Freedom,City By The Sea,0.08718197737514274,0.07644852925207701,0.07061476178034569,0.06761041745288023,0.06204888741489396
Irreversible,The Crow,In Dreams,The Last House on the Left,Eye for an Eye,Dangerous Liaisons,0.11091753490452838,0.09827542361380529,0.09612584115631476,0.08886772505982828,0.0888506831300312
R100,Central Intelligence,Identity Thief,Whiplash,Death Sentence,Daddy's Home,0.1956787713221607,0.16409853142328515,0.13961072518339057,0.1294070569186317,0.1243600293806306
Rang De Basanti,A Passage to India,Agora,Kama Sutra - A Tale of Love,Partition,Little Boy,0.08238291011353664,0.0792939824190998,0.0741263543860507,0.07156883575973162,0.0713005788445097
Animals,Lord of War,To Write Love on Her Arms,The Lunchbox,Jesus' Son,Boyhood,0.12564695859572317,0.09718442906634375,0.09456090608728414,0.09023420332222665,0.08310763150068537
Salvation Boulevard,Saved!,The Masked Saint,Tank Girl,Blonde Ambition,Supercapitalist,0.20462579584813412,0.20074074917051432,0.16147341187853045,0.1589269148813776,0.1296057113347888
The Ten,Creepshow,Breakin' All the Rules,Bedtime Stories,50/50,A Mighty Wind,0.13900297364616246,0.13557906121641577,0.1338984822039655,0.12934114007963668,0.09105968239143994
A Room for Romeo Brass,Roadside Romeo,The Return,Evolution,Y Tu Mamá También,Mud,0.22319012255402482,0.17055073840173254,0.1318085993540101,0.12196744915616681,0.11402542012803965
Headhunters,Men of War,Legal Eagles,In Too Deep,Addicted,Raise the Titanic,0.1220792406081601,0.11513067444573533,0.10803715357153364,0.09981323731716518,0.09930392312913468
Grabbers,C.H.U.D.,The Brothers Grimm,Don't Be Afraid of the Dark,Hot Pursuit,You Kill Me,0.10953588116142399,0.10078417179165824,0.10076747520427932,0.0995176290070486,0.09526965695834405
Saint Ralph,Wreck-It Ralph,The Wicked Lady,A Christmas Story,Hearts in Atlantis,Little Boy,0.17841480639144247,0.12081938024624242,0.10484821639340025,0.08705537622643186,0.08576796811884384
Miss Julie,The Wind That Shakes the Barley,Chloe,Michael Collins,Dangerous Liaisons,3 Backyards,0.13404196098987042,0.10332986600114534,0.10076574515534185,0.07848343208505251,0.0778904647464479
Somewhere in Time,The Rocket: The Legend of Rocket Richard,Married Life,Revolutionary Road,In Dreams,The Horseman on the Roof,0.1628173188482424,0.14046778426775078,0.12578020660484296,0.11433506684880076,0.11420936352362354
Dum Maaro Dum,Shame,N-Secure,Dancin' It's On,Charly,Flashdance,0.07782864782184418,0.07431334311494375,0.06417952405548574,0.06204830087778324,0.06099747396311572
Insidious: Chapter 2,Restoration,Hayride,Insidious: Chapter 3,The Grudge,Out of the Dark,0.181261316189941,0.1698925881008586,0.15104538044337334,0.14182732246845708,0.13218402038696886
Saw II,Saw IV,Saw VI,Saw: The Final Chapter,Saw V,Saw III,0.302632016700524,0.2799279330422837,0.26702730787454393,0.21673798844257966,0.13636269058742276
10 Cloverfield Lane,Premonition,The Hoax,Unknown,Not Easily Broken,The Aviator,0.14469110684333159,0.10319641999120416,0.097880281062516,0.09645317609928643,0.08311009154775169
Jackass: The Movie,Jackass Number Two,Jackass 3D,Disaster Movie,Can't Stop the Music,Tim and Eric's Billion Dollar Movie,0.2638820891947047,0.2207890473251614,0.16687111709498373,0.10804758013760073,0.10329632475176956
Lights Out,Insidious: Chapter 2,November,The Apparition,Ouija,Hayride,0.12308766849067879,0.11919002699233007,0.10365501139724678,0.10142487095375496,0.09976391355172762
Paranormal Activity 3,Paranormal Activity 2,The Orphanage,Sinister,Paranormal Activity 4,Black Christmas,0.1367881803201798,0.12361133983780165,0.12248435449680015,0.1201048343048839,0.09627781469961455
Ouija,Witchboard,The Conjuring,Final Destination 5,[REC],Restoration,0.23265029125386483,0.16692825269067454,0.1519472754382321,0.1357771495143849,0.12475311300784125
A Nightmare on Elm Street 3: Dream Warriors,New Nightmare,A Nightmare on Elm Street Part 2: Freddy's Revenge,Freddy vs. Jason,A Nightmare on Elm Street 4: The Dream Master,A Nightmare on Elm Street 5: The Dream Child,0.3565787176101489,0.3106582863027534,0.29044457531716616,0.2532486289512459,0.2422382570025626
Instructions Not Included,The Brothers,Knocked Up,The Artist,Obvious Child,The Thomas Crown Affair,0.13560206567426586,0.10491550830274242,0.10417974382250152,0.09289492202134116,0.088415276999462
Paranormal Activity 4,The Frozen,Troll Hunter,Tales from the Hood,Paranormal Activity 3,The Others,0.19993076121894035,0.19911564252538316,0.12879323626927602,0.1201048343048839,0.11983023092865155
The Robe,The Young Messiah,Son of God,The Last Temptation of Christ,The Visual Bible: The Gospel of John,God's Not Dead 2,0.2755771914269226,0.23470140621240104,0.22713615147776925,0.17703652189221838,0.13214260586870938
The Return of the Pink Panther,The Pink Panther,Larry the Cable Guy: Health Inspector,Identity Thief,Blue Streak,Rush Hour 3,0.28953287837603553,0.11085584073693604,0.10738132103509543,0.07188997974443383,0.06872879418551227
Freddy's Dead: The Final Nightmare,A Nightmare on Elm Street Part 2: Freddy's Revenge,Freddy vs. Jason,A Nightmare on Elm Street 4: The Dream Master,A Nightmare on Elm Street 3: Dream Warriors,A Nightmare on Elm Street 5: The Dream Child,0.34171104125591206,0.2758837434090297,0.2215978105962953,0.21017342635542124,0.1661157128435558
Monster,Copycat,Prom Night,Saw,Eye of the Beholder,In the Company of Men,0.2024402218690774,0.12295109623857914,0.11640340899512991,0.10459355454765888,0.10099317260501443
"20,000 Leagues Under the Sea",K-19: The Widowmaker,The Kingdom,Poseidon,2001: A Space Odyssey,The Perfect Wave,0.13997495268496424,0.13161779139341123,0.12478551863556839,0.11893811093678147,0.10820031947688133
Paranormal Activity: The Marked Ones,Ouija,[REC],The Ring Two,The Devil's Tomb,Abduction,0.11388656524334312,0.10541383056378581,0.1043895278487034,0.10327102758652079,0.10083823268952957
The Elephant Man,My Dog Tulip,White Fang,The Wolfman,The Haunting in Connecticut 2: Ghosts of Georgia,The Age of Innocence,0.13912737374700085,0.1085765288851008,0.09157837034290697,0.08809603399257149,0.08408765982434152
Dallas Buyers Club,Last Holiday,Redacted,Sweet November,The 33,Super Size Me,0.1069739663027658,0.09709981681294666,0.09099167109048598,0.08959437318866026,0.08834863733846973
The Lazarus Effect,The Transporter Refueled,Colombiana,Transporter 2,Victor Frankenstein,The Apparition,0.10843952092600226,0.10461156403226234,0.08773013558770712,0.08444976984493616,0.0814244526373694
Memento,Amnesiac,Rebecca,Gothika,Paycheck,Swelter,0.14518746542135724,0.11876482637766436,0.09023574802784229,0.08820117783847604,0.07841686946400662
Oculus,White Noise,Sinister,The Beyond,The Grudge 2,Cat People,0.1779377619689037,0.12328002254134994,0.10416753150537966,0.0794673066223257,0.07643220989813798
Clerks II,Super Size Me,Can't Stop the Music,My Dog Tulip,Harold & Kumar Go to White Castle,A Haunted House,0.12140081989728563,0.093279026749376,0.0767818957350915,0.07312140441056929,0.0727123226863469
Billy Elliot,Mao's Last Dancer,Bad Grandpa,Evolution,Beverly Hills Cop III,Center Stage,0.12526021556195926,0.12101772952658747,0.1120689153069504,0.10613322428362237,0.10543335677729573
The Way Way Back,Adventureland,Diary of a Wimpy Kid: Dog Days,Thumbsucker,The Internship,Not Cool,0.24082765096085496,0.15945704358726745,0.1519905516903236,0.14885880723747488,0.13430805494031972
House Party 2,Ishtar,Bucky Larson: Born to Be a Star,Birdman,Zoolander 2,The Blues Brothers,0.1307510814119336,0.12499642378845892,0.12446306962242068,0.10878308747478478,0.10866648730511774
The Man from Snowy River,Little Boy,American Wedding,The Crime of Padre Amaro,The Rookie,Harsh Times,0.17457592487751067,0.1744800360831977,0.15835637645539952,0.14734258896821556,0.14193220691578196
Doug's 1st Movie,My Name Is Bruce,A Monster in Paris,Bedtime Stories,Spirited Away,Multiplicity,0.17335888592060641,0.15684970846027663,0.12538278747565468,0.12112439341180747,0.11054343856420562
The Apostle,Hidden Away,Rabbit Hole,Peaceful Warrior,Radio,The Yellow Handkerchief,0.13324701395370916,0.1281671137085665,0.12202824091162406,0.10136309908772793,0.10070119232002415
Mommie Dearest,The Last Time I Committed Suicide,The Runaways,May,The Iceman,Auto Focus,0.16977037729822847,0.07861150811973654,0.07570385451352543,0.07525142313409613,0.07445096931660652
Our Idiot Brother,The Brothers,Brother,The Blues Brothers,He's Just Not That Into You,Me and You and Everyone We Know,0.10055574258038877,0.08777725210227266,0.08761457520828259,0.08098844994024218,0.07732733944231597
Race,Hachi: A Dog's Tale,Chariots of Fire,Downfall,You Only Live Twice,Prefontaine,0.0986721524151001,0.09299478493120983,0.0917165243766137,0.09094080269274435,0.0882902154781333
The Players Club,The Life Before Her Eyes,Bizarre,Exotica,Idlewild,Two Lovers,0.1875395233627462,0.11947950503539974,0.1137918097470892,0.11285772513814385,0.10793041509132725
"As Above, So Below",Land of the Dead,Insidious: Chapter 2,The Haunting of Molly Hartley,Unbreakable,Safe House,0.11828134144743856,0.11018910626286166,0.09770229811382102,0.08769244785359677,0.08444155848332062
Addicted,Anna Karenina,The House of Mirth,The Unborn,Hearts in Atlantis,In Too Deep,0.1427279739954707,0.14184779451401164,0.11780067483053655,0.11529034997818786,0.10051498861912041
Eve's Bayou,Tadpole,Not Easily Broken,The Man in the Iron Mask,Unbroken,Pet Sematary,0.11662663031855196,0.1061982444330895,0.10473459368064451,0.09839091281595609,0.09274062624777263
Still Alice,This Christmas,Proof of Life,Brokedown Palace,Shadowlands,50/50,0.1596596316246328,0.11500623153520385,0.11246540485169507,0.11203495583117137,0.08809729749632189
The Egyptian,The Assassin,Curse of the Golden Flower,The Outsiders,The Warlords,Bodyguards and Assassins,0.11674433124139323,0.07651441817783756,0.07592897649319869,0.06842888532207768,0.06444855119277247
Nighthawks,The Siege,Cotton Comes to Harlem,Survivor,3 Days to Kill,Face/Off,0.18246649195418696,0.14071496295473107,0.12116090557046255,0.09781979368376184,0.09585152451758532
Friday the 13th Part VIII: Jason Takes Manhattan,Friday the 13th Part VI: Jason Lives,Friday the 13th: The Final Chapter,Jason Goes to Hell: The Final Friday,Friday the 13th: A New Beginning,Friday the 13th Part 2,0.2075948741856689,0.18079532482812397,0.17826902381806764,0.16700737843005767,0.14408278714736789
My Big Fat Greek Wedding,Captain Corelli's Mandolin,Sydney White,My Big Fat Greek Wedding 2,My Life in Ruins,Mambo Italiano,0.32856584315880216,0.22262466313396784,0.21853071400887286,0.208061466952007,0.19607268287146576
Spring Breakers,The Hundred-Foot Journey,Seven Psychopaths,Because of Winn-Dixie,Reno 911!: Miami,Killing Them Softly,0.15377173674060932,0.1310233008760205,0.1148458854919002,0.10675829858376953,0.10568711157395039
Halloween: The Curse of Michael Myers,Halloween 4: The Return of Michael Myers,Halloween 5: The Revenge of Michael Myers,Halloween: Resurrection,Halloween II,The Wraith,0.497925945136916,0.4185695575345697,0.26514707631562046,0.24341937871977753,0.20960700101605162
Y Tu Mamá También,The Lucky Ones,The Perfect Game,Mud,Happy Christmas,White Squall,0.17586312980619792,0.17332228176515213,0.16831581294865539,0.1557214627902332,0.15196196251266503
Shaun of the Dead,The Lucky Ones,Anomalisa,The World's End,Survival of the Dead,Wild Target,0.11965816345598616,0.10761950394669692,0.09660872981519124,0.09119962823988478,0.08888646369491626
The Haunting of Molly Hartley,Darkness,Child's Play,Molly,Ghost,The Devil's Tomb,0.13716007946384687,0.13590024239706266,0.12442262158967504,0.12351974475806349,0.11135697378633547
Lone Star,Mr. Deeds,I Am Sam,Brothers,Ghost,"Dancer, Texas Pop. 81",0.17780335513259182,0.13241721712817214,0.12174901216718102,0.11745937624330013,0.10816929435826003
Halloween 4: The Return of Michael Myers,Halloween: The Curse of Michael Myers,Halloween 5: The Revenge of Michael Myers,Halloween: Resurrection,The Stepfather,The Wraith,0.497925945136916,0.297661391254433,0.2532601129753653,0.17651314205196758,0.16259538371499033
April Fool's Day,8 Women,The Gallows,I Know What You Did Last Summer,Lady in White,Texas Chainsaw 3D,0.1863722096972105,0.11432625463417975,0.10800643876200358,0.10514142965530787,0.1021095458494792
Diner,A History of Violence,Deterrence,A Cinderella Story,L.A. Confidential,Mallrats,0.20592805692293623,0.18646826951781537,0.1768710697450618,0.15845107211501416,0.11519206263397587
Lone Wolf McQuade,The Last Dragon,Kung Fu Jungle,Man of the House,DOA: Dead or Alive,Street Fighter,0.25172007861215295,0.2362644436068126,0.2006531433008677,0.19351488688686933,0.1693613803578929
Apollo 18,Sunshine,Red Planet,Idle Hands,Force 10 from Navarone,Event Horizon,0.21460861222738697,0.18659749659016267,0.12996320566319558,0.11849503270685109,0.11635728671986537
Sunshine Cleaning,Ed and His Dead Mother,Labor Day,CJ7,Walking Tall,Joy,0.13848646981173734,0.11963553240157881,0.11750455587187866,0.11618908303890366,0.11373214359236059
No Escape,The Legend of Drunken Master,Stolen,The Kingdom,Born Of War,Sinister,0.16775659702768714,0.1223492547297905,0.10021244836682283,0.0896117107776824,0.08257348298460204
The Beastmaster,Four Brothers,Doctor Dolittle,Beastmaster 2: Through the Portal of Time,Don't Be Afraid of the Dark,The Expendables 2,0.1654720632466578,0.15281197628329513,0.1467491372528004,0.1377651631157811,0.11531364606292832
Solomon and Sheba,12 Years a Slave,A.I. Artificial Intelligence,Exodus: Gods and Kings,Ironclad,Bridge to Terabithia,0.28696681978802147,0.10848295484652543,0.0843018054667588,0.08288142364755319,0.07971646162099083
Fifty Shades of Black,Like Crazy,Down to Earth,Fifty Shades of Grey,Loser,Vaalu,0.18385728757392245,0.16720045543447187,0.165800573242314,0.13014780659519662,0.11957881528092826
Not Easily Broken,Rabbit Hole,The Story of Us,Show Boat,The Vow,The Majestic,0.20714213936207063,0.1745010451458301,0.14666342674707433,0.1408426855781485,0.1374982820538792
A Farewell to Arms,Battle of the Year,Fiddler on the Roof,In & Out,No Strings Attached,The Great Raid,0.14041349335318473,0.11414340256552463,0.10649110352224128,0.10539318004909959,0.10345181647078104
The Perfect Match,Good Luck Chuck,Hit & Run,Charlie Bartlett,"Me, Myself & Irene",Urbania,0.19670228866947523,0.1738618597267086,0.15716458768155608,0.1508382085368531,0.13297503313484427
Digimon: The Movie,Eragon,Barney's Great Adventure,Big,Despicable Me,The Fifth Element,0.08433040663922724,0.06158953317093493,0.04047795189961752,0.035645424714816513,0.03162086614707905
Saved!,Fifty Shades of Grey,Salvation Boulevard,Latter Days,The Betrayed,To Save A Life,0.24889771767386334,0.20462579584813412,0.17214839310995914,0.16782931919526584,0.15533944132424643
The Barbarian Invasions,The Royal Tenenbaums,Last Holiday,The Wolfman,She's the Man,The Greatest Show on Earth,0.1599265495282994,0.13050660179840531,0.11862336127879027,0.1125574875968052,0.10757965226312453
Robin and Marian,Robin Hood: Prince of Thieves,Robin Hood,Celebrity,The Best Man,Rob Roy,0.2959135881071999,0.153037564315463,0.15047123938287796,0.1130951887914009,0.11241092133021476
